,wind_north,wind_south,solar_north,solar_south,demand_north,demand_south
2024-02-16 05:00:00,0.7370766920465537,0.25503548242487545,0.0,0.0,665.6727450982517,635.598992018094
2024-02-16 06:00:00,0.4213696288520339,0.2920430936519749,0.0,0.10701543899182807,917.6114268961037,600.0
2024-02-16 07:00:00,0.4825869199434943,0.1633993453090964,0.23401957906004067,0.30580488798200917,971.8658185373095,1609.709529850758
2024-02-16 08:00:00,0.580482148569849,0.2541914741145042,0.38666467381225783,0.47043051082263704,1208.1503666059716,1700.3178832302767
2024-02-16 09:00:00,0.5243242721624265,0.4252655567324599,0.5216303803720098,0.6063360053216635,1189.576151503338,1645.3375377090485
2024-02-16 10:00:00,0.4725348247380723,0.3180630358776212,0.4586701085009691,0.841862965517016,1212.1434723609689,1244.6135205092194
2024-02-16 11:00:00,0.5047161393364696,0.2840900981764879,0.7849695334854487,0.8442958859498962,1223.3375016414686,1172.0581081464832
2024-02-16 12:00:00,0.8104843267522771,0.47579452954023027,0.7286206242136647,1.0,1202.274265820688,1183.732791773161
2024-02-16 13:00:00,0.441329169411498,0.15009870408468767,0.7746154010808307,1.0,1209.4352732045334,1151.6454805929839
2024-02-16 14:00:00,0.480136845973781,0.1752366463701736,0.7714126965059556,0.9673606254493596,1202.1208099704877,1154.557367003898
2024-02-16 15:00:00,0.6075701483676776,0.4574533430424229,0.7411459960545341,0.9579281835699578,1184.1581824055845,1196.0732862948394
2024-02-16 16:00:00,0.6158008789102334,0.290778295519689,0.6574365880840515,0.7594704259948374,1180.2762129929336,1192.7186569742544
2024-02-16 17:00:00,0.6280265348005929,0.2619238982858162,0.543433869202952,0.5602355219538222,1166.332409122282,1182.8682259132495
2024-02-16 18:00:00,0.5457815222709135,0.16626176940523127,0.3878996667979724,0.4827819897675543,1236.4324808171218,1873.9084184643198
2024-02-16 19:00:00,0.2785212520569633,0.3309518285542968,0.19066310737570757,0.21825878749934113,917.7149091218113,1821.7312691803168
2024-02-16 20:00:00,0.6949867188117003,0.3406281888675418,0.020796132952879638,0.030089030164933507,840.8151206347961,1800.368759625345
2024-02-16 21:00:00,0.27802018001373263,0.17673276583130598,0.0,0.0,932.5937169796313,1700.7362729902895
2024-02-16 22:00:00,0.4953673087523908,0.27215464335975276,0.0,0.0,932.0967735850984,1829.7276562329955
2024-02-16 23:00:00,0.33683061146363213,0.252630618711489,0.0,0.0,601.3562217659166,707.8033067321081
2024-02-17 00:00:00,0.44029568564155735,0.3123685657900764,0.0,0.0,626.1763371538477,600.0
2024-02-17 01:00:00,0.4992307991760283,0.17484582692613487,0.0,0.0,625.1229093243837,600.0
2024-02-17 02:00:00,0.4981200199480472,0.41196559659951504,0.0,0.0,628.3394215748315,605.8796875706796
2024-02-17 03:00:00,0.513204550765799,0.3783532293079597,0.0,0.0,675.2604668347318,600.0
2024-02-17 04:00:00,0.6919731279893033,0.25045329527491766,0.0,0.0,642.580785000242,616.6341795935984
2024-02-17 05:00:00,0.5179465828576032,0.26512897998436213,0.0,0.0,635.9002089182585,654.0078827017408
2024-02-17 06:00:00,0.41329294233690894,0.2731286361204377,0.0,0.09104432957797032,950.0142816902173,600.0
2024-02-17 07:00:00,0.5945295128737599,0.20893999584754894,0.14046540682410041,0.18640823033649956,934.9652689613321,1657.0089318204264
2024-02-17 08:00:00,0.6283370109692024,0.2424279093246957,0.39188000247778815,0.42671476387555934,1158.216521808563,1677.1309501657076
2024-02-17 09:00:00,0.26577526535995744,0.25974381438073835,0.5406523158234209,0.7019715270876192,1185.2010326599702,1661.9561076516814
2024-02-17 10:00:00,0.539526448107985,0.4480576882189121,0.661655156796645,0.815268069010794,1207.7270900912147,1145.5565805164715
2024-02-17 11:00:00,0.555092348977141,0.38143268198124297,0.695054256239109,0.8659797306921894,1177.5866367837111,1186.131443066956
2024-02-17 12:00:00,0.4052819121265075,0.3802363218818616,0.8254669363426438,0.9271770270048497,1248.709314922107,1178.8676681049108
2024-02-17 13:00:00,0.6562724596272491,0.3237634124486383,0.7419377773759821,0.9735959679948327,1202.709090327662,1249.1959750800338
2024-02-17 14:00:00,0.42740809957562725,0.1750381502550758,0.8338103202385726,0.9380071769416797,1181.9189678501393,1241.5934898763203
2024-02-17 15:00:00,0.4687529056512376,0.28262174069046136,0.7077315542596408,0.9128362738768957,1173.0493525599347,1250.3032671088895
2024-02-17 16:00:00,0.42395566398792583,0.3838196971095373,0.7096737062914557,0.7857532078279099,1222.2606621128568,1228.8621000610815
2024-02-17 17:00:00,0.4522532947677264,0.16094438821147047,0.42271973688371295,0.6374516895725015,1184.4513135121451,1207.4081848133187
2024-02-17 18:00:00,0.28547517459622596,0.3504261718355257,0.4352771935899727,0.3918430990395691,1209.118180279001,1768.5213110120026
2024-02-17 19:00:00,0.23390880524136212,0.5190317736744758,0.1599435307068782,0.21897923858005133,895.4404585119368,1847.7401625954767
2024-02-17 20:00:00,0.6890921971142521,0.3929525157471725,0.0,0.0,924.7616700735111,1812.5204197227924
2024-02-17 21:00:00,0.3228722353827571,0.42817376470439805,0.0,0.0,907.8156615277201,1755.0709074815381
2024-02-17 22:00:00,0.3012075852120602,0.30860472619241536,0.0,0.0,915.5074571535218,1767.1007450812351
2024-02-17 23:00:00,0.12690792058994904,0.3835640460246983,0.0,0.0,627.0431069445951,600.0
2024-02-18 00:00:00,0.35398701674420807,0.21556328294942423,0.0,0.0,670.7688768212446,600.0
2024-02-18 01:00:00,0.25136780988650864,0.36693498561895044,0.0,0.0,634.3697507508623,613.9867986581687
2024-02-18 02:00:00,0.6961335529180888,0.3527874177909041,0.0,0.0,642.7108734757733,600.0
2024-02-18 03:00:00,0.6013038422990286,0.3163397217885941,0.0,0.0,643.8704314146762,600.0
2024-02-18 04:00:00,0.34660872712097485,0.41894934635667763,0.0,0.0,684.8483290730532,601.3982266313196
2024-02-18 05:00:00,0.7876966496992797,0.23347012060008893,0.0,0.0,667.5212522512396,600.0
2024-02-18 06:00:00,0.5970961019463725,0.2686428527374615,0.009741940949279847,0.007250315868068323,942.0532612755941,600.0
2024-02-18 07:00:00,0.40110657137134004,0.29689480852065747,0.1431628015250167,0.28129296620410765,885.2076441242918,1734.6814444702234
2024-02-18 08:00:00,0.07492042166659746,0.1843875072758877,0.3434905412289312,0.3626464436502491,1184.246582697539,1625.0404382969155
2024-02-18 09:00:00,0.7934726647862447,0.3100417987648526,0.4619105282234441,0.6476612133911065,1228.526849179894,1626.5988186593854
2024-02-18 10:00:00,0.24139540888309402,0.11545556308944308,0.5904120094254646,0.7512807648800016,1171.8976604298805,1216.4823806731874
2024-02-18 11:00:00,0.20302146685409966,0.39204405782764873,0.745119391836964,0.9410939255870876,1202.0163251549216,1177.4592132833773
2024-02-18 12:00:00,0.6032168436990795,0.2920123410414244,0.7348640549802832,0.9828602847424376,1174.4337238977412,1176.0510800471334
2024-02-18 13:00:00,0.8157941398485243,0.23525931399445146,0.761590288249726,1.0,1176.8422258701742,1161.1547028787454
2024-02-18 14:00:00,0.6574722016742112,0.2039112431553156,0.7113027672581385,0.9781691071195956,1240.338855668741,1212.1752427131707
2024-02-18 15:00:00,0.5344176469054873,0.26389070142290905,0.6955785603238683,0.9673854582216368,1217.2624953978334,1208.1227474860727
2024-02-18 16:00:00,0.5390444301474263,0.35617457546206915,0.6910452874606201,0.799202006352785,1223.59536546707,1204.288431912244
2024-02-18 17:00:00,0.5778436127146795,0.34212250225858387,0.4564951594818388,0.5882186161586114,1218.8097955239307,1179.0135508324438
2024-02-18 18:00:00,0.5636705673656481,0.21679480965698167,0.3105253280346845,0.4388194917336084,1196.657079306492,1772.962934277193
2024-02-18 19:00:00,0.4920099924930398,0.20274463712206434,0.18771284448912806,0.20407688180801162,906.4786020872295,1794.1286218114135
2024-02-18 20:00:00,0.4654614444904148,0.35303847501679253,0.0,0.00811999532597958,913.4267568509033,1834.7954331325145
2024-02-18 21:00:00,0.44044230971270504,0.21511386392332482,0.0,0.0,918.4730881716412,1856.4537383329164
2024-02-18 22:00:00,0.33673659056763194,0.29333958179277814,0.0,0.0,965.7077887407931,1840.008791269074
2024-02-18 23:00:00,0.4077300173676173,0.2997240686372555,0.0,0.0,614.0812918091374,618.2065443082548
2024-02-19 00:00:00,0.19577301587297996,0.31912150359660196,0.0,0.0,632.865971386995,635.3583422221872
2024-02-19 01:00:00,0.43496559398307527,0.37374233344211527,0.0,0.0,624.2427253625169,600.0
2024-02-19 02:00:00,0.30142787192965015,0.16161899673719582,0.0,0.0,671.5128028943376,600.0
2024-02-19 03:00:00,0.2841781404199222,0.09679935789787933,0.0,0.0,690.6447643779844,618.8783462052311
2024-02-19 04:00:00,0.47670066067530953,0.23117056230109295,0.0,0.0,653.5647187896795,600.0
2024-02-19 05:00:00,0.6585168809539776,0.46806813120714674,0.0,0.0,655.5382261900921,612.1502296615084
2024-02-19 06:00:00,0.5874640289026347,0.490132700432666,0.1114077216674825,0.0,925.2686252299295,635.2607468768607
2024-02-19 07:00:00,0.21414144745881125,0.47103300398051684,0.1698903489312387,0.18868039717899865,933.57641881967,1709.6650182395097
2024-02-19 08:00:00,0.30127231751673716,0.26861715364785915,0.36386790860491514,0.4438473497549804,1218.555723896583,1640.7253136376169
2024-02-19 09:00:00,0.5908322162005202,0.10970378222544522,0.5459802807269529,0.6262792832895612,1210.2153723092838,1680.4263950195475
2024-02-19 10:00:00,0.3023434289715413,0.05361138025874401,0.6716940792675664,0.8350292747203222,1211.972023878679,1166.85038705299
2024-02-19 11:00:00,0.4160215655027341,0.226511474268987,0.7324394733998043,0.8802210739457785,1218.609944723853,1172.016550608957
2024-02-19 12:00:00,0.5322243528559706,0.2681079274089921,0.7718859554111589,0.8758852198070582,1157.3213255698784,1138.4087158168818
2024-02-19 13:00:00,0.30446486977274245,0.417977830529524,0.9012014268189629,0.9818064600768344,1200.0482143234974,1204.8096159247636
2024-02-19 14:00:00,0.46552286392418174,0.37469583637817266,0.7749543159797456,0.8936063742359948,1207.3250170100284,1135.7481155112469
2024-02-19 15:00:00,0.24961271376455713,0.31065579832309015,0.6986905891005113,0.921752466607248,1209.987556332463,1214.1887965986784
2024-02-19 16:00:00,0.35951139140960575,0.19893081332981394,0.5931727365597231,0.6981365860505906,1195.898729717185,1248.9041139953797
2024-02-19 17:00:00,0.49768382812366835,0.19183733459943908,0.4124516813516494,0.5740712487380288,1203.8580359951316,1219.0921002832986
2024-02-19 18:00:00,0.2107674779725374,0.31332805913107165,0.3881877789059048,0.41576701620381507,1182.7222462876616,1801.8679808820873
2024-02-19 19:00:00,0.5157877486963476,0.35762038830790077,0.06061332731000996,0.2997184641943713,880.4806494201775,1855.2401325145115
2024-02-19 20:00:00,0.4467708681632856,0.3271034166484866,0.0,0.0,946.6722135082589,1811.7880451053043
2024-02-19 21:00:00,0.5325900311648599,0.18445549446326262,0.0,0.0,895.852004597255,1768.9412405056728
2024-02-19 22:00:00,0.483303658111987,0.3529820533031367,0.0,0.0,919.2260303621928,1804.5038322623216
2024-02-19 23:00:00,0.6543376024983644,0.33050638713406927,0.0,0.0,628.1747349641979,670.5488940213894
2024-02-20 00:00:00,0.4683559243418589,0.1814041007251791,0.0,0.0,684.242068870872,600.0
2024-02-20 01:00:00,0.3851614177758849,0.21003864431417135,0.0,0.0,644.2423730056369,600.0
2024-02-20 02:00:00,0.4679168743995154,0.3573203388003536,0.0,0.0,638.7028910446764,622.1367113042954
2024-02-20 03:00:00,0.531066953300131,0.26501998782960784,0.0,0.0,664.1026270032696,600.0
2024-02-20 04:00:00,0.4569012594935285,0.4473854715078427,0.0,0.0,697.9092261764425,600.0
2024-02-20 05:00:00,0.4556610026252552,0.33858366895065456,0.0,0.0,655.8903948032402,600.0
2024-02-20 06:00:00,0.34427349577365957,0.23980762252527,0.0,0.00062024915732931,914.018855997759,600.0
2024-02-20 07:00:00,0.3501371113120306,0.28745018130510364,0.29001500677662395,0.2515197628041773,939.7951786294357,1627.568518602069
2024-02-20 08:00:00,0.23918145817471884,0.29480908060796873,0.2555244298583652,0.508086766778593,1162.2557023540423,1738.1373189117849
2024-02-20 09:00:00,0.7120087604227137,0.2156317100200259,0.45373667713776894,0.662379539444804,1201.1143022415456,1679.6805272467989
2024-02-20 10:00:00,0.2629927636359801,0.19721192152643424,0.6186603630403414,0.8365268300496531,1247.854983718954,1129.3548786460763
2024-02-20 11:00:00,0.34563646927528674,0.35860973072514685,0.7108986274484769,0.9441842208449962,1203.7859375204584,1242.6270937794754
2024-02-20 12:00:00,0.3418111591092932,0.3729980710484065,0.7524651002049567,0.9144717636120167,1202.5866637477836,1244.4540228125031
2024-02-20 13:00:00,0.5838109054863391,0.3488488882994928,0.7959506045298916,1.0,1200.4952769685801,1244.2524224045821
2024-02-20 14:00:00,0.4053297972008687,0.44000255077657713,0.7169641933019719,1.0,1190.5085692697712,1184.788872858576
2024-02-20 15:00:00,0.6367335598457329,0.23429341774303675,0.7386347382716822,0.8531438534187181,1207.547776136757,1190.3228179772675
2024-02-20 16:00:00,0.3485486553080926,0.45589781795130996,0.5093909188705451,0.7528434886318288,1218.6065522798472,1204.954603093491
2024-02-20 17:00:00,0.49142137327824315,0.19837862948878165,0.4975033736931243,0.5833301871023812,1192.0363187402213,1250.4376742878087
2024-02-20 18:00:00,0.32427019095570925,0.18720218500734764,0.31708915658086795,0.4725148884159599,1140.2219582807802,1780.023563312809
2024-02-20 19:00:00,0.7713446181106811,0.11247485312927188,0.22883114430288307,0.21905687793985748,934.2517432036132,1772.8411231950943
2024-02-20 20:00:00,0.27143248609024595,0.24389120996151523,0.08776555353166533,0.0,974.2719489134056,1825.0443672608576
2024-02-20 21:00:00,0.49604535547872697,0.23809850766125157,0.0,0.0,914.0466492835759,1843.5331704185878
2024-02-20 22:00:00,0.5446387810844876,0.34106446936966195,0.0,0.0,887.7690018907646,1798.099535008204
2024-02-20 23:00:00,0.5116421135623976,0.312859835506242,0.0,0.0,662.4117577874256,624.1358366808698
2024-02-21 00:00:00,0.4216053056490943,0.1697174554516251,0.0,0.0,688.0058204942621,604.0480835066652
2024-02-21 01:00:00,0.42992534952073663,0.24974216871095703,0.0,0.0,658.8588118270118,600.0
2024-02-21 02:00:00,0.455970175277617,0.2518685904447702,0.0,0.0,687.5466474538423,600.0
2024-02-21 03:00:00,0.42734815423647726,0.11141656785734952,0.0,0.0,665.2018912488631,600.0
2024-02-21 04:00:00,0.593980321999987,0.19092011985220184,0.0,0.0,663.1182698101107,600.0
2024-02-21 05:00:00,0.7809769047194532,0.21193342949212984,0.0,0.0,633.7218297680354,600.0
2024-02-21 06:00:00,0.3657746867295755,0.43237729453563345,0.0,0.0,929.9266884550003,610.2053711901394
2024-02-21 07:00:00,0.24392800754388888,0.30815986414927404,0.24755304362212308,0.21915122129662476,922.3696201156964,1723.8316476270043
2024-02-21 08:00:00,0.43615614722806234,0.35523166794828875,0.331301177262526,0.40550432136832065,1198.4703427064003,1687.3443366493525
2024-02-21 09:00:00,0.8363548551288984,0.1391512428386176,0.45048551533053227,0.6356567801219416,1193.9072369291744,1646.85467977128
2024-02-21 10:00:00,0.32884726928529096,0.40843624085493796,0.7127603675837049,0.7246831225357573,1205.4147232190053,1230.7935749169346
2024-02-21 11:00:00,0.6952659752973607,0.4191249988559481,0.7468139165586356,0.9098641808777291,1168.8877203807185,1210.6877338595896
2024-02-21 12:00:00,0.7010535765922166,0.08918029583907616,0.7801642558759497,0.9529803736568826,1219.4812415827578,1217.813736745624
2024-02-21 13:00:00,0.36636021822455134,0.21848312016195398,0.8343588737549325,0.9375351537132427,1178.9341129732752,1181.302762401035
2024-02-21 14:00:00,0.5347459163585419,0.3385913498550898,0.7936530815019673,0.9085637102879163,1193.993490599887,1240.8015566034658
2024-02-21 15:00:00,0.6936579479500312,0.353453637907357,0.7173141239248594,0.8421178485012845,1207.933437432844,1240.6175651344424
2024-02-21 16:00:00,0.3925292933326275,0.2211653195048166,0.5591434446090242,0.7715115295960028,1177.7454379585076,1193.3735827922962
2024-02-21 17:00:00,0.41886140046539627,0.2584648462481735,0.48526500462892386,0.6295395735769089,1152.804886504674,1225.8642664777053
2024-02-21 18:00:00,0.362146317388454,0.2292766864490245,0.37826976246697025,0.44737492073641727,1190.8068797352598,1839.65360947458
2024-02-21 19:00:00,0.29718494487682057,0.30005659724815076,0.17187817588071075,0.23789857984273646,888.7305832549143,1783.2465998608131
2024-02-21 20:00:00,0.3520068227208495,0.40873264569973006,0.04511628805651939,0.0,940.1723854610144,1797.075408685147
2024-02-21 21:00:00,0.2658074144664121,0.21191057683941833,0.0,0.0,895.3928373359121,1802.8724888592867
2024-02-21 22:00:00,0.4545109747196345,0.3890968423303802,0.0,0.0,958.720656605943,1760.4784743031512
2024-02-21 23:00:00,0.33390246982195426,0.21084758531885,0.0,0.0,646.0148168122007,615.8998504159587
2024-02-22 00:00:00,0.48426309287818337,0.20478456158815045,0.0,0.0,647.5740268241076,636.8108213615786
2024-02-22 01:00:00,0.21581085917902712,0.37140674467216017,0.0,0.0,598.6186942687741,600.0
2024-02-22 02:00:00,0.49882724094173975,0.38174092063860054,0.0,0.0,649.6305492462586,612.2346019566817
2024-02-22 03:00:00,0.5742245503509099,0.3746882765141043,0.0,0.0,644.229528148888,650.3489086530543
2024-02-22 04:00:00,0.15013485972385288,0.15796754201602475,0.0,0.0,614.9757093156348,600.0
2024-02-22 05:00:00,0.5053036915867071,0.2429521850306338,0.0,0.0,648.2482862849695,612.9695399145721
2024-02-22 06:00:00,0.633345554980565,0.371846142038171,0.01918275119333945,0.052920145404758784,913.526770817545,600.0
2024-02-22 07:00:00,0.2677490533058904,0.2937014668942283,0.1341099312607812,0.20040965765590674,917.8740154474344,1658.5041732335012
2024-02-22 08:00:00,0.7000810641352266,0.18217799821809244,0.28114839340244036,0.4563912271205447,1200.6211622926571,1692.3081574130204
2024-02-22 09:00:00,0.512048057514478,0.33537907675038303,0.4909329164904784,0.6152820301840426,1188.6850988842032,1688.6893044232784
2024-02-22 10:00:00,0.3434434277458099,0.2180665569386918,0.5992537635691946,0.8006125440531818,1205.9149590467728,1219.9825142229972
2024-02-22 11:00:00,0.4408298444609153,0.4689997676770601,0.7375911848030197,0.8902524645951735,1197.9226684235769,1202.7417149864802
2024-02-22 12:00:00,0.5329442429878295,0.44403142907966475,0.7440354468073225,0.994609656010552,1211.3464432412777,1216.7451414227696
2024-02-22 13:00:00,0.4605960148214329,0.3499570254733956,0.7692303837122562,0.9996305565059839,1187.3118097446722,1259.9586829945692
2024-02-22 14:00:00,0.5300086049765266,0.4256479533148162,0.8325958156252046,1.0,1174.441925929585,1238.1567745910008
2024-02-22 15:00:00,0.31109416714766625,0.29602641785017697,0.7281852427533302,0.8600346157418592,1182.9871553174846,1212.1817411548016
2024-02-22 16:00:00,0.4745993297149829,0.36609103227534046,0.5903288327030594,0.693336915673501,1234.6237624524426,1218.17665194012
2024-02-22 17:00:00,0.23713803157382418,0.43731931236804633,0.49967393192373816,0.574821930887029,1222.943196628962,1189.2395275138488
2024-02-22 18:00:00,0.43251129690726614,0.31409715101727015,0.4160525534441307,0.4873296598794599,1229.1210991823787,1794.2691927190347
2024-02-22 19:00:00,0.31360905988985277,0.26402856568641053,0.1927060815787874,0.2147929929619271,953.8620580730084,1817.7285935041727
2024-02-22 20:00:00,0.3388657147211062,0.11908508702012727,0.029647540471256575,0.00460311477732824,911.8852897047663,1803.1554080897708
2024-02-22 21:00:00,0.6346091823911368,0.2812339302656895,0.0,0.0,930.1764095267262,1828.5486723443346
2024-02-22 22:00:00,0.6128917241987115,0.37188960129407,0.0,0.0,924.8970591452742,1845.614628124057
2024-02-22 23:00:00,0.5405659242456478,0.38411062559460185,0.0,0.0,661.9827707680402,600.0
2024-02-23 00:00:00,0.28511564935712697,0.3405045609805748,0.0,0.0,639.2138082683028,600.0
2024-02-23 01:00:00,0.40150129660379347,0.23593814491250986,0.0,0.0,648.3852259240301,673.230801328462
2024-02-23 02:00:00,0.6309272190548912,0.09238589751397477,0.0,0.0,647.8883616167185,600.0
2024-02-23 03:00:00,0.4702201011039995,0.24054654460826033,0.0,0.0,658.9281437518229,607.0258213115525
2024-02-23 04:00:00,0.7968619950552679,0.2596335673033387,0.0,0.0,661.8910594595644,626.1897223221711
2024-02-23 05:00:00,0.5079602399671695,0.2587751576897324,0.0,0.0,648.4019509300109,650.723047398351
2024-02-23 06:00:00,0.4777699315315185,0.3519236901065263,0.0,0.0,926.0527018945024,665.0172315085246
2024-02-23 07:00:00,0.4025950944276386,0.4886356955102178,0.22933771602178155,0.22579862021382832,928.498475574892,1666.9005670403715
2024-02-23 08:00:00,0.4689936997753561,0.3024209745928432,0.4630121043172366,0.3827431069139233,1239.517234094953,1722.8288316099454
2024-02-23 09:00:00,0.4260920886009322,0.26839487549308766,0.4592184593613441,0.5797007381060957,1158.4800530083937,1687.1272768814952
2024-02-23 10:00:00,0.5551788655613024,0.2641458731083246,0.5663704872558244,0.7617072983268358,1176.7276881307725,1298.7553321276455
2024-02-23 11:00:00,0.5924679115772014,0.30250653109950526,0.7295522065136927,0.9232237307945265,1216.1683103147027,1239.6160100733614
2024-02-23 12:00:00,0.33106414498182135,0.20723867837389393,0.8237175822376794,1.0,1206.4748255721381,1193.6109328171567
2024-02-23 13:00:00,0.24927762102434706,0.30208791028333937,0.795430516397487,1.0,1206.305989203621,1171.4493785809836
2024-02-23 14:00:00,0.1735317580925193,0.3351492880419138,0.7272820099433258,0.8955237064296049,1216.0198919691206,1105.4427699174978
2024-02-23 15:00:00,0.5251612630948953,0.31103666076618264,0.7153458862329158,0.9006356428829061,1205.1358294349702,1224.288333475685
2024-02-23 16:00:00,0.28345757313193276,0.335822247809212,0.6553697996132968,0.7719923907988931,1186.5772205172186,1236.304155287667
2024-02-23 17:00:00,0.12602897511514133,0.3334428153435874,0.4784402501396842,0.5468806810546611,1215.0914193625981,1226.8365759983985
2024-02-23 18:00:00,0.5072493547376584,0.11287838618408946,0.3774697421817927,0.43468292745366816,1200.501291911978,1715.2770798947085
2024-02-23 19:00:00,0.8229124916729323,0.3537550702482742,0.2362522864270468,0.20999957308447603,912.3350707835738,1754.7116043711792
2024-02-23 20:00:00,0.44805192732702975,0.22296656984248847,0.012011531288522479,0.02557628360589449,939.645578066793,1817.3096452042844
2024-02-23 21:00:00,0.57473618022576,0.18048413810833805,0.0,0.0,938.7017356756911,1864.2788544773084
2024-02-23 22:00:00,0.4612369678401485,0.1796228716232342,0.0,0.0,928.2313188753421,1798.0000631019827
2024-02-23 23:00:00,0.43412911607934235,0.33342221545598677,0.0,0.0,687.3647058497154,639.2946572373006
2024-02-24 00:00:00,0.5865620697111041,0.2683194602278828,0.0,0.0,677.9976877883329,600.0
2024-02-24 01:00:00,0.4051594156346412,0.12238007455182698,0.0,0.0,670.1984188111373,607.4566091754837
2024-02-24 02:00:00,0.4888094443737243,0.3383807344695964,0.0,0.0,707.746619901256,600.0
2024-02-24 03:00:00,0.4969552681923409,0.14661613987048533,0.0,0.0,642.6387245059009,642.7532210579127
2024-02-24 04:00:00,0.34848702921648156,0.3045590888021891,0.0,0.0,634.9986382502598,600.0
2024-02-24 05:00:00,0.5975069496934173,0.31442684551767347,0.0,0.0,666.8025605371267,660.3724566191378
2024-02-24 06:00:00,0.4224566337586276,0.37913466111987254,0.0,0.004062353811990124,917.0136999250603,600.0
2024-02-24 07:00:00,0.33533882333901216,0.46874543159705323,0.21948394342636562,0.19505490744215173,923.3631882524709,1641.484932138522
2024-02-24 08:00:00,0.5291770737984994,0.15410932036031388,0.304301949922185,0.480171861640407,1176.3379208219926,1642.6929365614349
2024-02-24 09:00:00,0.3139303999942833,0.2853295673440631,0.45105634980234066,0.5124281268199773,1214.559826985115,1657.592623235477
2024-02-24 10:00:00,0.4529277708683081,0.26294342344594634,0.6121365717279746,0.7786182260465493,1164.6958261070974,1213.3404238052178
2024-02-24 11:00:00,0.4473327477663083,0.3339519215464643,0.6961811215812119,0.8128063213028224,1197.6854826921751,1178.0407208985196
2024-02-24 12:00:00,0.6115849321376756,0.3121438300437299,0.7397752309809352,0.9293182486215176,1199.631462299622,1170.462814476565
2024-02-24 13:00:00,0.5199053321949318,0.25532232867670607,0.8915234237499388,1.0,1189.535067781924,1232.0330898552386
2024-02-24 14:00:00,0.4449465534511673,0.2464867340892825,0.8885419902201735,0.9112180381597834,1157.826845792124,1084.3961300242152
2024-02-24 15:00:00,0.571365542142982,0.17893186743196332,0.7030898422091562,0.8297829769672224,1157.648853749413,1184.5242610883165
2024-02-24 16:00:00,0.6572317296155359,0.38936311119101896,0.6300511334618423,0.9009287316388112,1182.0918622398767,1151.9674266815348
2024-02-24 17:00:00,0.5323721432157182,0.33649737111032096,0.48939970048379766,0.5555253492877257,1212.9372078902895,1168.7320402196224
2024-02-24 18:00:00,0.45025349023944594,0.3823537727298818,0.4024819532999544,0.5164097842719569,1206.9341966746067,1808.774997249207
2024-02-24 19:00:00,0.25192516241041496,0.2595373393028167,0.24329902525705366,0.21391082572735107,922.6824744649757,1792.6116247787384
2024-02-24 20:00:00,0.288933547801633,0.224893406080925,0.0,0.0,901.8467994125036,1789.3596252790644
2024-02-24 21:00:00,0.4029168916097387,0.18274544628744527,0.0,0.0,931.2640963871896,1842.8223196427136
2024-02-24 22:00:00,0.3572737669390464,0.326468711324434,0.0,0.0,879.900220403989,1799.509746249129
2024-02-24 23:00:00,0.420654901815122,0.18659763049754458,0.0,0.0,588.6366585769186,665.0180474498488
2024-02-25 00:00:00,0.45690687208532765,0.47594013456177575,0.0,0.0,640.320128924686,625.6389040080276
2024-02-25 01:00:00,0.5278632965042712,0.16030956955577663,0.0,0.0,633.0486130315173,600.0
2024-02-25 02:00:00,0.4378345666418979,0.3184398395863709,0.0,0.0,670.4699572973851,669.6273109302548
2024-02-25 03:00:00,0.5213846299246918,0.4477592983864993,0.0,0.0,649.9454568203942,610.0117924016764
2024-02-25 04:00:00,0.4580805455722796,0.3509828035915016,0.0,0.0,685.7714935938425,667.3829229326357
2024-02-25 05:00:00,0.15208939839768087,0.30864119891429864,0.0,0.0,632.996684505155,600.0
2024-02-25 06:00:00,0.30750907427794844,0.19422546296893112,0.023800540003281283,0.02833931952941024,934.759458073455,609.8003429066854
2024-02-25 07:00:00,0.42679624999251925,0.1528969088083503,0.11267568010699411,0.28935063773353936,917.0222719709479,1695.5561099517026
2024-02-25 08:00:00,0.26695517192459545,0.3680788385568793,0.43502059918781044,0.3765803420121417,1233.1612733791474,1673.947904128162
2024-02-25 09:00:00,0.5383986928501923,0.44168855174261534,0.5208042429975067,0.597977312372307,1195.1027892690222,1725.789119841128
2024-02-25 10:00:00,0.6780220082023162,0.24718882861730354,0.5842977090562921,0.8241749692022424,1220.5057627234983,1269.5729523061552
2024-02-25 11:00:00,0.6312236611053591,0.17716767690348556,0.7087090249250426,0.9153685835237692,1174.13714485142,1117.436653969806
2024-02-25 12:00:00,0.4163929527112304,0.04525688461021882,0.765493466832151,1.0,1190.034896564831,1229.3334614996943
2024-02-25 13:00:00,0.6720183038782543,0.19299734329886692,0.8262556471442908,1.0,1197.9829581137408,1167.7978628453573
2024-02-25 14:00:00,0.4707095019310783,0.27970814341521666,0.8320379599543328,1.0,1230.3220209591072,1106.6588956606881
2024-02-25 15:00:00,0.3978464876830557,0.4509861517487941,0.6633647297233498,0.9098982978441017,1147.2675134158071,1218.612657232711
2024-02-25 16:00:00,0.35639898381962065,0.3583871968884175,0.7174029110200297,0.792922039884578,1192.0165332853012,1218.6938459099956
2024-02-25 17:00:00,0.40303893037754235,0.321582368135796,0.5790763468780293,0.6395758704595239,1191.2044769657448,1224.4845783022279
2024-02-25 18:00:00,0.3901828605695773,0.2510618615350076,0.30334081291449433,0.42675929653123035,1150.1526354625348,1813.3570036045269
